START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,Driver_Rating,Passenger_Rating,Ride_Distance_km,Ride_Duration_min,Surge_Pricing_Multiplier,Weather_Condition,Traffic_Level,Payment_Method,Promo_Code_Used,Cancellation_Status,Pickup_Area_Type,Drop_Area_Type,Vehicle_Type,Driver_Experience_Years,Customer_Support_Calls,Base_Fare,Cost_Per_Km,Estimated_Fare,Total_Fare,Fare_Per_Minute,Hour,Peak_Hour,Day_of_Week,Weekend_Ride,Long_Ride_Flag,High_Traffic_Flag,High_Rated_Driver,Discount_Amount,Final_Payable_Amount,
09-02-2016 13:58,02-09-2016 14:02,Personal,Preston,Whitebridge,1.5,Meal/Entertain,4.8,4.5,10.88,15,1.45,Rainy,High,Card,Yes,Cancelled by Passenger,Urban,Rural,Auto,8,4,50,12,180.56,261.812,12.03733333,13,No,Tuesday,No,No,Yes,Yes,18.056,243.756,
09-02-2016 18:55,02-09-2016 19:11,Business,Cary,Morrisville,6.1,Meal/Entertain,4.2,4.3,3.08,102,2.1,Foggy,Medium,Cash,No,Cancelled by Driver,Urban,Rural,Auto,11,3,50,12,86.96,182.616,0.85254902,18,Yes,Tuesday,No,No,No,No,0,182.616,
09-02-2016 20:24,02-09-2016 20:40,Business,Morrisville,Cary,6.1,Meal/Entertain,3.7,3.3,12.88,54,2.05,Stormy,Low,UPI,Yes,Cancelled by Passenger,Suburban,Urban,Auto,4,3,50,12,204.56,419.348,3.788148148,20,Yes,Tuesday,No,No,No,No,20.456,398.892,
11-02-2016 16:28,02-11-2016 17:10,Business,Cary,Raleigh,17.3,Meal/Entertain,4.6,3.1,10.03,75,1.56,Stormy,Low,Cash,No,Cancelled by Passenger,Urban,Rural,Auto,3,3,50,12,170.36,265.7616,2.271466667,16,No,Thursday,No,No,No,Yes,0,265.7616,
11-02-2016 17:49,02-11-2016 18:10,Business,Eastgate,Walnut Terrace,5.7,Meal/Entertain,4.6,4.8,20.64,112,1.6,Rainy,Low,Card,No,Completed,Rural,Suburban,Auto,1,0,50,12,297.68,476.288,2.657857143,17,Yes,Thursday,No,Yes,No,Yes,0,476.288,
11-02-2016 18:24,02-11-2016 18:46,Business,Raleigh,Morrisville,13.5,Temporary Site,4.3,4.2,18.57,62,1.56,Rainy,Low,Wallet,Yes,Completed,Rural,Rural,Mini,5,4,50,12,272.84,425.6304,4.400645161,18,Yes,Thursday,No,Yes,No,No,27.284,398.3464,
11-02-2016 20:36,02-11-2016 20:51,Business,Morrisville,Cary,6.1,Temporary Site,4.7,4.6,11.57,38,2.54,Clear,Medium,Cash,Yes,Completed,Suburban,Urban,Auto,13,1,50,12,188.84,479.6536,4.969473684,20,Yes,Thursday,No,No,No,Yes,18.884,460.7696,
12-02-2016 08:21,02-12-2016 08:42,Business,Cary,Durham,8.5,Temporary Site,4.2,4,7.32,24,2.3,Stormy,Low,UPI,No,Cancelled by Driver,Urban,Suburban,Auto,14,0,50,12,137.84,317.032,5.743333333,8,Yes,Friday,No,No,No,No,0,317.032,
12-02-2016 10:45,02-12-2016 10:52,Business,Durham,Morrisville,2.6,Temporary Site,4.3,3.2,29.65,54,2.66,Clear,High,Card,No,Cancelled by Passenger,Rural,Rural,Sedan,11,0,50,12,405.8,1079.428,7.514814815,10,Yes,Friday,No,Yes,Yes,No,0,1079.428,
12-02-2016 11:14,02-12-2016 11:35,Business,Morrisville,Raleigh,17,Customer Visit,4.1,3.3,14.17,106,2.95,Stormy,High,Cash,No,Cancelled by Driver,Suburban,Suburban,Auto,4,0,50,12,220.04,649.118,2.075849057,11,No,Friday,No,No,Yes,No,0,649.118,
12-02-2016 13:02,02-12-2016 13:36,Business,Raleigh,Cary,18,Meeting,3.5,4.4,20.96,92,1.95,Clear,Low,Wallet,No,Cancelled by Driver,Rural,Urban,SUV,1,1,50,12,301.52,587.964,3.277391304,13,No,Friday,No,Yes,No,No,0,587.964,
12-02-2016 14:49,02-12-2016 15:06,Business,Cary,Morrisville,8.4,Meeting,3.7,3.9,5.08,14,1.13,Rainy,High,Cash,No,Completed,Suburban,Rural,Mini,10,3,50,12,110.96,125.3848,7.925714286,14,No,Friday,No,No,Yes,No,0,125.3848,
12-02-2016 15:33,02-12-2016 16:06,Business,Morrisville,Cary,11.5,Customer Visit,3.5,3.4,15.08,36,1.1,Foggy,Medium,UPI,Yes,Cancelled by Passenger,Suburban,Rural,Mini,8,4,50,12,230.96,254.056,6.415555556,15,No,Friday,No,Yes,No,No,23.096,230.96,
,2/13/2016 14:41,Business,Cary,Morrisville,8.9,Meeting,4.5,4,1.8,56,1.59,Rainy,Low,Cash,No,Cancelled by Passenger,Urban,Suburban,Mini,8,2,50,12,71.6,113.844,1.278571429,,No,Friday,No,No,No,Yes,0,113.844,
,2/14/2016 0:01,Personal,East Elmhurst,Jackson Heights,2.7,,4,3.1,15.66,19,2.87,Clear,Low,Wallet,No,Completed,Suburban,Rural,SUV,13,2,50,12,237.92,682.8304,12.52210526,,No,Friday,No,Yes,No,No,0,682.8304,
,2/14/2016 1:00,Personal,Jackson Heights,East Elmhurst,1.8,,4.3,4.2,28.96,105,2.05,Clear,Medium,Wallet,No,Cancelled by Passenger,Rural,Rural,Auto,8,4,50,12,397.52,814.916,3.785904762,,No,Friday,No,Yes,No,No,0,814.916,
,2/14/2016 14:40,Business,East Elmhurst,New York,8.1,Meeting,4.9,3.5,12.14,88,1.54,Foggy,High,UPI,Yes,Completed,Rural,Rural,Mini,3,1,50,12,195.68,301.3472,2.223636364,,No,Friday,No,No,Yes,Yes,19.568,281.7792,
,2/14/2016 15:03,Business,Midtown,Midtown West,2,Meeting,3.9,4.6,2.13,7,1.8,Stormy,Medium,Wallet,Yes,Cancelled by Driver,Urban,Rural,SUV,6,2,50,12,75.56,136.008,10.79428571,,No,Friday,No,No,No,No,7.556,128.452,
,2/14/2016 17:02,Business,New York,Long Island City,13,Meeting,4.1,3.6,1.9,41,2.2,Clear,Medium,Card,No,Cancelled by Driver,Urban,Urban,Sedan,12,0,50,12,72.8,160.16,1.775609756,,No,Friday,No,No,No,No,0,160.16,
,2/14/2016 17:29,Business,Long Island City,Jamaica,13.9,Meeting,4.6,3.9,12.25,44,2.31,Clear,High,Wallet,No,Completed,Suburban,Rural,Auto,12,2,50,12,197,455.07,4.477272727,,No,Friday,No,No,Yes,Yes,0,455.07,
,2/16/2016 4:13,Business,Katunayaka,Unknown Location,43.7,Customer Visit,3.8,3,5.64,76,1.31,Clear,Medium,Card,Yes,Cancelled by Driver,Urban,Suburban,SUV,7,4,50,12,117.68,154.1608,1.548421053,,No,Friday,No,No,No,No,11.768,142.3928,
,2/16/2016 9:34,Business,Unknown Location,Colombo,14.1,,3.6,3.1,1.68,44,2.95,Foggy,High,Cash,Yes,Cancelled by Driver,Rural,Urban,Auto,9,0,50,12,70.16,206.972,1.594545455,,No,Friday,No,No,Yes,No,7.016,199.956,
,2/16/2016 10:41,Business,Colombo,Colombo,2.6,,3.9,3.8,22.93,112,2.09,Rainy,High,Card,Yes,Completed,Rural,Suburban,Sedan,5,2,50,12,325.16,679.5844,2.903214286,,No,Friday,No,Yes,Yes,No,32.516,647.0684,
,2/16/2016 12:02,Business,Colombo,Colombo,4.5,,3.7,4,14.3,60,1.27,Clear,Medium,Card,Yes,Cancelled by Driver,Urban,Suburban,SUV,9,4,50,12,221.6,281.432,3.693333333,,No,Friday,No,No,No,No,22.16,259.272,
,2/16/2016 12:42,Business,Colombo,Colombo,1.7,,4.9,4.2,9.39,27,2.79,Foggy,High,Cash,No,Cancelled by Passenger,Urban,Suburban,Auto,6,1,50,12,162.68,453.8772,6.025185185,,No,Friday,No,No,Yes,Yes,0,453.8772,
,2/16/2016 13:55,Business,Colombo,Colombo,1.8,Temporary Site,4.7,3.6,27.1,108,1.15,Clear,Medium,Wallet,Yes,Cancelled by Driver,Urban,Urban,SUV,10,4,50,12,375.2,431.48,3.474074074,,No,Friday,No,Yes,No,Yes,37.52,393.96,
,2/16/2016 17:10,Business,Colombo,Colombo,6,,4.5,4.4,4.37,15,2.82,Stormy,High,Card,No,Completed,Suburban,Urban,Mini,10,1,50,12,102.44,288.8808,6.829333333,,No,Friday,No,No,Yes,Yes,0,288.8808,
,2/16/2016 17:26,Business,Colombo,Nugegoda,1.1,Meal/Entertain,4.8,4.7,28.72,114,2.99,Foggy,Low,Wallet,No,Cancelled by Passenger,Suburban,Urban,Auto,10,0,50,12,394.64,1179.9736,3.461754386,,No,Friday,No,Yes,No,Yes,0,1179.9736,
,2/16/2016 17:44,Business,Nugegoda,Unknown Location,3.6,Errand/Supplies,4.7,4.6,10.11,68,2.4,Clear,High,Cash,Yes,Cancelled by Passenger,Rural,Rural,SUV,4,4,50,12,171.32,411.168,2.519411765,,No,Friday,No,No,Yes,Yes,17.132,394.036,
,2/17/2016 14:04,Business,Unknown Location,Colombo,14.7,Temporary Site,3.8,3.1,26.76,12,2.54,Foggy,High,UPI,Yes,Cancelled by Driver,Suburban,Suburban,Mini,13,3,50,12,371.12,942.6448,30.92666667,,No,Friday,No,Yes,Yes,No,37.112,905.5328,
,2/17/2016 15:22,Business,Colombo,Colombo,1.7,Meal/Entertain,4.8,4,18.49,97,1.67,Clear,Medium,Wallet,Yes,Cancelled by Passenger,Suburban,Urban,Sedan,1,3,50,12,271.88,454.0396,2.802886598,,No,Friday,No,Yes,No,Yes,27.188,426.8516,
,2/17/2016 16:17,Business,Colombo,Katunayaka,21.4,Temporary Site,4.3,3.2,24.97,98,2.88,Rainy,High,Wallet,Yes,Completed,Suburban,Suburban,Auto,1,3,50,12,349.64,1006.9632,3.567755102,,No,Friday,No,Yes,Yes,No,34.964,971.9992,
,2/17/2016 16:43,Business,Katunayaka,Katunayaka,0.5,Errand/Supplies,4.7,3.5,29.54,60,2.06,Clear,Low,UPI,No,Cancelled by Passenger,Suburban,Urban,Auto,14,3,50,12,404.48,833.2288,6.741333333,,No,Friday,No,Yes,No,Yes,0,833.2288,
,2/18/2016 8:27,Business,Unknown Location,Unknown Location,23.5,Temporary Site,4.8,5,9.36,64,2.46,Foggy,Low,UPI,No,Cancelled by Driver,Rural,Urban,Sedan,10,3,50,12,162.32,399.3072,2.53625,,No,Friday,No,No,No,Yes,0,399.3072,
,2/18/2016 14:45,Business,Unknown Location,Islamabad,12.7,Temporary Site,4,3.3,28.87,14,2.85,Stormy,High,Cash,No,Cancelled by Driver,Urban,Urban,Mini,5,1,50,12,396.44,1129.854,28.31714286,,No,Friday,No,Yes,Yes,No,0,1129.854,
,2/18/2016 15:31,Business,Islamabad,Unknown Location,6,Temporary Site,3.7,4,12.29,43,2.95,Stormy,High,Wallet,Yes,Cancelled by Passenger,Rural,Suburban,Sedan,13,4,50,12,197.48,582.566,4.59255814,,No,Friday,No,No,Yes,No,19.748,562.818,
,2/18/2016 18:58,Business,Unknown Location,Islamabad,5.2,Customer Visit,3.8,4.2,12.18,32,2.67,Stormy,Low,Wallet,No,Completed,Suburban,Rural,Auto,14,0,50,12,196.16,523.7472,6.13,,No,Friday,No,No,No,No,0,523.7472,
,2/18/2016 20:08,Business,Islamabad,Unknown Location,10,Meeting,4.1,4.4,10.87,53,1.61,Clear,Medium,Cash,Yes,Completed,Urban,Urban,SUV,3,3,50,12,180.44,290.5084,3.404528302,,No,Friday,No,No,No,No,18.044,272.4644,
,2/19/2016 9:14,Business,Unknown Location,Unknown Location,18.3,Meeting,4.7,4.1,16.7,40,2.93,Rainy,Low,Wallet,No,Cancelled by Driver,Urban,Urban,Mini,5,3,50,12,250.4,733.672,6.26,,No,Friday,No,Yes,No,Yes,0,733.672,
,2/19/2016 9:51,Business,Unknown Location,Unknown Location,11.2,Meeting,4.8,3,5.47,17,2.26,Clear,Low,Card,Yes,Cancelled by Driver,Urban,Urban,Mini,5,0,50,12,115.64,261.3464,6.802352941,,No,Friday,No,No,No,Yes,11.564,249.7824,
,2/19/2016 10:48,Business,Unknown Location,Islamabad,7.6,Meeting,3.5,3.7,17.06,100,2.86,Stormy,High,Card,No,Completed,Rural,Rural,Mini,1,0,50,12,254.72,728.4992,2.5472,,No,Friday,No,Yes,Yes,No,0,728.4992,
,2/19/2016 11:26,Personal,Islamabad,Islamabad,1.5,,4.3,4,16.71,40,2.35,Foggy,High,Card,No,Cancelled by Passenger,Urban,Suburban,Sedan,14,3,50,12,250.52,588.722,6.263,,No,Friday,No,Yes,Yes,No,0,588.722,
,2/19/2016 11:50,Personal,Islamabad,Islamabad,1,,4.1,3.2,23.1,105,1.61,Stormy,Low,Wallet,Yes,Cancelled by Passenger,Rural,Suburban,Sedan,8,1,50,12,327.2,526.792,3.116190476,,No,Friday,No,Yes,No,No,32.72,494.072,
,2/19/2016 12:27,Business,Islamabad,Unknown Location,7.3,Temporary Site,3.8,3.7,25.18,30,1.74,Foggy,Medium,Card,No,Cancelled by Passenger,Rural,Suburban,SUV,5,0,50,12,352.16,612.7584,11.73866667,,No,Friday,No,Yes,No,No,0,612.7584,
,2/19/2016 16:45,Business,Unknown Location,Islamabad,3.5,,3.7,3.1,13.77,90,2.1,Rainy,Low,Card,No,Cancelled by Passenger,Suburban,Suburban,SUV,5,4,50,12,215.24,452.004,2.391555556,,No,Friday,No,No,No,No,0,452.004,
,2/19/2016 17:20,Business,Islamabad,Islamabad,4.2,,4,3.2,9.77,8,2.58,Foggy,Low,Cash,Yes,Completed,Suburban,Urban,Mini,9,4,50,12,167.24,431.4792,20.905,,No,Friday,No,No,No,No,16.724,414.7552,
,2/19/2016 20:30,Personal,Islamabad,Unknown Location,13.6,,4.9,3.8,8.52,99,1.64,Clear,Medium,Cash,Yes,Cancelled by Driver,Urban,Rural,SUV,8,1,50,12,152.24,249.6736,1.537777778,,No,Friday,No,No,No,Yes,15.224,234.4496,
,2/19/2016 20:51,Personal,Unknown Location,Unknown Location,2.5,,4,3.3,6.64,86,2.16,Clear,Low,UPI,Yes,Cancelled by Driver,Urban,Urban,Sedan,13,2,50,12,129.68,280.1088,1.507906977,,No,Friday,No,No,No,No,12.968,267.1408,
,2/20/2016 8:32,Personal,Unknown Location,Islamabad,14.4,,4.3,4.1,2.67,68,1.69,Clear,Low,UPI,Yes,Cancelled by Passenger,Suburban,Rural,SUV,1,1,50,12,82.04,138.6476,1.206470588,,No,Friday,No,No,No,No,8.204,130.4436,
,2/20/2016 10:56,Personal,Islamabad,Islamabad,3,,4.6,4.4,10.93,42,2.63,Foggy,High,UPI,Yes,Completed,Rural,Suburban,Sedan,3,3,50,12,181.16,476.4508,4.313333333,,No,Friday,No,No,Yes,Yes,18.116,458.3348,
,2/20/2016 11:53,Personal,Islamabad,Islamabad,1.5,,4,4.6,8.84,92,1.93,Clear,Medium,UPI,No,Completed,Rural,Rural,SUV,12,2,50,12,156.08,301.2344,1.696521739,,No,Friday,No,No,No,No,0,301.2344,
,2/20/2016 13:17,Business,Islamabad,R?walpindi,18.4,,5,3.4,29.03,91,1.15,Clear,High,Cash,Yes,Cancelled by Passenger,Suburban,Urban,Auto,7,3,50,12,398.36,458.114,4.377582418,,No,Friday,No,Yes,Yes,Yes,39.836,418.278,
,2/20/2016 15:54,Business,R?walpindi,R?walpindi,23.1,Meeting,4.9,3.3,17.17,26,1.33,Clear,High,Cash,No,Cancelled by Passenger,Rural,Urban,Sedan,1,4,50,12,256.04,340.5332,9.847692308,,No,Friday,No,Yes,Yes,Yes,0,340.5332,
,2/20/2016 17:54,Personal,R?walpindi,Unknown Location,16.5,,3.9,3.2,11.07,6,1.12,Rainy,Medium,Cash,No,Cancelled by Passenger,Suburban,Suburban,Auto,1,0,50,12,182.84,204.7808,30.47333333,,No,Friday,No,No,No,No,0,204.7808,
,2/20/2016 18:03,Business,Unknown Location,Unknown Location,3.2,Errand/Supplies,4.2,4.3,17.83,35,2,Foggy,Medium,Card,Yes,Cancelled by Driver,Suburban,Urban,Sedan,5,3,50,12,263.96,527.92,7.541714286,,No,Friday,No,Yes,No,No,26.396,501.524,
,2/20/2016 19:49,Business,Unknown Location,Unknown Location,7.7,Errand/Supplies,4,4.4,5.04,15,1.21,Foggy,Low,Card,No,Cancelled by Passenger,Urban,Urban,SUV,9,4,50,12,110.48,133.6808,7.365333333,,No,Friday,No,No,No,No,0,133.6808,
,2/21/2016 9:46,Business,Unknown Location,Islamabad,14.5,,3.9,3.1,13.88,96,1.23,Stormy,High,UPI,No,Cancelled by Driver,Urban,Rural,Auto,6,1,50,12,216.56,266.3688,2.255833333,,No,Friday,No,No,Yes,No,0,266.3688,
,2/21/2016 11:43,Business,Unknown Location,Islamabad,2.4,Errand/Supplies,3.6,4.9,19.16,50,2.88,Foggy,Medium,Card,Yes,Completed,Suburban,Urban,SUV,10,3,50,12,279.92,806.1696,5.5984,,No,Friday,No,Yes,No,No,27.992,778.1776,
,2/21/2016 12:01,Business,Islamabad,Islamabad,4.6,Errand/Supplies,4.4,3.1,15.18,100,2.75,Rainy,High,Wallet,No,Completed,Urban,Suburban,Sedan,2,4,50,12,232.16,638.44,2.3216,,No,Friday,No,Yes,Yes,No,0,638.44,
,2/21/2016 12:35,Business,Islamabad,Unknown Location,8.8,Meal/Entertain,4.3,4.1,12.65,66,1.9,Foggy,High,Cash,Yes,Cancelled by Driver,Suburban,Suburban,Auto,11,0,50,12,201.8,383.42,3.057575758,,No,Friday,No,No,Yes,No,20.18,363.24,
,2/21/2016 13:12,Business,Unknown Location,Unknown Location,8.3,Temporary Site,3.6,4.4,29.82,73,2.97,Rainy,Medium,UPI,Yes,Cancelled by Driver,Rural,Urban,Mini,9,3,50,12,407.84,1211.2848,5.586849315,,No,Friday,No,Yes,No,No,40.784,1170.5008,
,2/21/2016 14:30,Business,Unknown Location,Unknown Location,22.7,Temporary Site,3.9,4.7,26.53,68,1,Rainy,Low,UPI,Yes,Cancelled by Driver,Rural,Suburban,SUV,6,4,50,12,368.36,368.36,5.417058824,,No,Friday,No,Yes,No,No,36.836,331.524,
,2/21/2016 15:03,Business,Unknown Location,Islamabad,13,Temporary Site,4.9,4.4,19.08,106,2.23,Foggy,High,Wallet,No,Cancelled by Driver,Rural,Rural,Sedan,5,3,50,12,278.96,622.0808,2.631698113,,No,Friday,No,Yes,Yes,Yes,0,622.0808,
,2/21/2016 15:31,Business,Islamabad,Noorpur Shahan,8.1,Temporary Site,3.9,4.6,17.51,14,2.23,Stormy,Medium,Card,No,Cancelled by Passenger,Rural,Rural,Auto,5,0,50,12,260.12,580.0676,18.58,,No,Friday,No,Yes,No,No,0,580.0676,
,2/21/2016 15:41,Business,Noorpur Shahan,Unknown Location,2.2,Meal/Entertain,3.7,3.7,19,44,1.91,Clear,Low,UPI,No,Completed,Suburban,Urban,SUV,12,3,50,12,278,530.98,6.318181818,,No,Friday,No,Yes,No,No,0,530.98,
,2/21/2016 16:32,Business,Unknown Location,Unknown Location,9.7,,4.2,4.6,6.84,114,1.79,Clear,High,Card,No,Cancelled by Passenger,Rural,Urban,Auto,3,3,50,12,132.08,236.4232,1.158596491,,No,Friday,No,No,Yes,No,0,236.4232,
,2/21/2016 23:52,Business,Unknown Location,R?walpindi,20,Meeting,5,3.2,12.46,28,1.91,Foggy,Medium,Card,Yes,Cancelled by Driver,Rural,Rural,SUV,14,4,50,12,199.52,381.0832,7.125714286,,No,Friday,No,No,No,Yes,19.952,361.1312,
,2/22/2016 22:09,Business,Morrisville,Cary,8.1,Customer Visit,3.9,4.8,2.14,103,1.83,Foggy,High,Wallet,No,Cancelled by Passenger,Rural,Suburban,SUV,6,2,50,12,75.68,138.4944,0.734757282,,No,Friday,No,No,Yes,No,0,138.4944,
,2/24/2016 14:35,Business,Whitebridge,Preston,1.5,,4.5,4.1,14.79,48,2.46,Rainy,Medium,UPI,Yes,Cancelled by Passenger,Rural,Urban,SUV,13,3,50,12,227.48,559.6008,4.739166667,,No,Friday,No,No,No,Yes,22.748,536.8528,
,2/24/2016 15:25,Business,Preston,Whitebridge,1.7,Errand/Supplies,4.6,4.6,16.75,116,1.27,Foggy,Medium,Card,No,Completed,Suburban,Urban,Auto,4,2,50,12,251,318.77,2.163793103,,No,Friday,No,Yes,No,Yes,0,318.77,
,2/25/2016 16:35,Business,Whitebridge,Heritage Pines,3.1,Errand/Supplies,3.9,3.9,7.6,64,1.4,Rainy,High,Card,No,Cancelled by Passenger,Rural,Suburban,Auto,13,1,50,12,141.2,197.68,2.20625,,No,Friday,No,No,Yes,No,0,197.68,
,2/25/2016 17:02,Business,Heritage Pines,Whitebridge,3.2,Errand/Supplies,4.6,4.3,28.96,66,1.36,Stormy,High,Wallet,No,Completed,Urban,Urban,SUV,12,3,50,12,397.52,540.6272,6.023030303,,No,Friday,No,Yes,Yes,Yes,0,540.6272,
,2/25/2016 17:36,Business,Whitebridge,Tanglewood,6,Meal/Entertain,4.1,4.1,27.37,91,1.52,Foggy,Medium,Wallet,No,Cancelled by Driver,Urban,Suburban,Mini,10,2,50,12,378.44,575.2288,4.158681319,,No,Friday,No,Yes,No,No,0,575.2288,
,2/25/2016 18:39,Business,Tanglewood,Whitebridge,5.8,Meal/Entertain,4.4,4.5,21.94,21,2.05,Clear,Low,Card,No,Cancelled by Passenger,Urban,Suburban,Mini,14,1,50,12,313.28,642.224,14.91809524,,No,Friday,No,Yes,No,No,0,642.224,
,2/26/2016 9:29,Business,Whitebridge,Westpark Place,6.3,,4.5,3.2,16.47,69,1.22,Clear,High,Wallet,Yes,Cancelled by Driver,Urban,Suburban,Mini,2,4,50,12,247.64,302.1208,3.588985507,,No,Friday,No,Yes,Yes,Yes,24.764,277.3568,
,2/26/2016 11:11,Personal,Westpark Place,Whitebridge,1.7,,4.3,3.1,26.23,99,2.74,Foggy,Medium,Card,No,Completed,Urban,Suburban,Sedan,13,3,50,12,364.76,999.4424,3.684444444,,No,Friday,No,Yes,No,No,0,999.4424,
,2/26/2016 11:59,Business,Cary,Durham,10.6,Meeting,3.6,3.5,4.79,99,1.59,Rainy,Medium,UPI,No,Cancelled by Driver,Urban,Suburban,Mini,3,4,50,12,107.48,170.8932,1.085656566,,No,Friday,No,No,No,No,0,170.8932,
,2/26/2016 13:24,Business,Durham,Cary,9.9,Meeting,4.8,3.3,23.92,110,1.33,Clear,Low,Cash,No,Cancelled by Driver,Suburban,Rural,Auto,9,1,50,12,337.04,448.2632,3.064,,No,Friday,No,Yes,No,Yes,0,448.2632,
,2/26/2016 14:46,Personal,Whitebridge,Westpark Place,1.9,,4,4.7,4.62,61,2.35,Rainy,Low,Wallet,No,Completed,Urban,Suburban,Mini,11,4,50,12,105.44,247.784,1.72852459,,No,Friday,No,No,No,No,0,247.784,
,2/26/2016 15:18,Personal,Westpark Place,Hazelwood,4.2,,3.8,3.4,24.03,59,1.08,Foggy,Low,Cash,Yes,Cancelled by Driver,Rural,Rural,Auto,11,4,50,12,338.36,365.4288,5.734915254,,No,Friday,No,Yes,No,No,33.836,331.5928,
,2/26/2016 17:12,Personal,Hazelwood,Whitebridge,2,,3.6,5,9,110,2.24,Foggy,High,Card,No,Cancelled by Driver,Urban,Suburban,Sedan,9,0,50,12,158,353.92,1.436363636,,No,Friday,No,No,Yes,No,0,353.92,
,2/28/2016 5:38,Business,Whitebridge,Waverly Place,7.7,Meeting,4.4,3.7,26.44,57,2.4,Clear,Medium,Card,Yes,Cancelled by Driver,Suburban,Urban,Auto,6,1,50,12,367.28,881.472,6.443508772,,No,Friday,No,Yes,No,No,36.728,844.744,
,2/28/2016 9:42,Business,Waverly Place,Whitebridge,6.8,Meeting,4.5,3.4,28.38,60,1.43,Foggy,Medium,Card,No,Cancelled by Passenger,Urban,Rural,Auto,10,4,50,12,390.56,558.5008,6.509333333,,No,Friday,No,Yes,No,Yes,0,558.5008,
,2/29/2016 11:14,Personal,Whitebridge,Westpark Place,2.1,,3.5,4.6,5.32,102,1.08,Stormy,Medium,Cash,Yes,Cancelled by Driver,Rural,Urban,Auto,10,2,50,12,113.84,122.9472,1.116078431,,No,Friday,No,No,No,No,11.384,111.5632,
,2/29/2016 11:40,Business,Cary,Apex,3.8,Meeting,4.3,4.3,14.42,13,1.73,Stormy,Low,Card,Yes,Completed,Rural,Suburban,Mini,14,1,50,12,223.04,385.8592,17.15692308,,No,Friday,No,No,No,No,22.304,363.5552,
,2/29/2016 12:48,Business,Apex,Cary,5.6,Meeting,3.8,4,29.45,26,1.2,Clear,Medium,Wallet,Yes,Cancelled by Passenger,Suburban,Suburban,SUV,9,0,50,12,403.4,484.08,15.51538462,,No,Friday,No,Yes,No,No,40.34,443.74,
,2/29/2016 15:03,Business,Whitebridge,Hazelwood,2.6,,4.5,4.1,15.02,17,1.23,Stormy,High,UPI,Yes,Cancelled by Passenger,Suburban,Urban,Auto,4,3,50,12,230.24,283.1952,13.54352941,,No,Friday,No,Yes,Yes,Yes,23.024,260.1712,
,2/29/2016 17:00,Business,Hazelwood,Whitebridge,6.6,Customer Visit,3.8,4.4,26.04,93,1.51,Rainy,Low,UPI,Yes,Completed,Suburban,Suburban,Mini,11,4,50,12,362.48,547.3448,3.897634409,,No,Friday,No,Yes,No,No,36.248,511.0968,
01-03-2016 18:47,03-01-2016 19:10,Business,Whitebridge,Wayne Ridge,8,Meal/Entertain,4.5,3.5,18.07,52,1.59,Clear,Low,Wallet,No,Cancelled by Driver,Suburban,Urban,Mini,5,2,50,12,266.84,424.2756,5.131538462,18,Yes,Tuesday,No,Yes,No,Yes,0,424.2756,
01-03-2016 21:27,03-01-2016 21:45,Business,Wayne Ridge,Whitebridge,8,Meeting,4.1,5,11.88,22,2.06,Clear,Low,UPI,Yes,Cancelled by Passenger,Urban,Suburban,Mini,10,0,50,12,192.56,396.6736,8.752727273,21,No,Tuesday,No,No,No,No,19.256,377.4176,
03-03-2016 09:45,03-03-2016 09:52,Personal,Whitebridge,Westpark Place,2.2,,4.9,4.9,9.29,119,2.36,Rainy,Low,Cash,No,Cancelled by Passenger,Urban,Suburban,SUV,6,1,50,12,161.48,381.0928,1.35697479,9,Yes,Thursday,No,No,No,Yes,0,381.0928,
03-03-2016 11:04,03-03-2016 11:10,Business,Westpark Place,Whitebridge,2.3,Errand/Supplies,3.7,4.3,6.89,80,2.19,Stormy,High,Card,Yes,Cancelled by Passenger,Rural,Rural,SUV,13,4,50,12,132.68,290.5692,1.6585,11,No,Thursday,No,No,Yes,No,13.268,277.3012,
03-03-2016 14:44,03-03-2016 14:58,Business,Whitebridge,Northwoods,5.2,Meal/Entertain,4,3.4,23.09,44,1.3,Stormy,Medium,Card,Yes,Cancelled by Driver,Suburban,Urban,SUV,9,0,50,12,327.08,425.204,7.433636364,14,No,Thursday,No,Yes,No,No,32.708,392.496,
03-03-2016 15:27,03-03-2016 15:48,Business,Cary,Raleigh,7.6,Customer Visit,3.7,4.4,12.21,21,1.34,Stormy,High,Card,No,Cancelled by Passenger,Suburban,Suburban,SUV,13,0,50,12,196.52,263.3368,9.358095238,15,No,Thursday,No,No,Yes,No,0,263.3368,
03-03-2016 16:02,03-03-2016 16:42,Business,Raleigh,Cary,17.3,Meeting,4.9,3.1,15.83,19,2.76,Clear,Medium,Cash,Yes,Completed,Urban,Urban,Sedan,5,2,50,12,239.96,662.2896,12.62947368,16,No,Thursday,No,Yes,No,Yes,23.996,638.2936,
04-03-2016 07:47,03-04-2016 08:06,Business,Cary,Durham,9.9,Meeting,4.8,3.1,15.28,110,2.12,Clear,High,Cash,Yes,Cancelled by Driver,Suburban,Rural,SUV,8,3,50,12,233.36,494.7232,2.121454545,7,No,Friday,No,Yes,Yes,Yes,23.336,471.3872,
